x,208908,3062316,9826528,24964624
5720,-0.7041208069566509,-0.00585086937426577,0.44831046120533896,1.0598326358915
55847,0.106842744578358,-0.24335633397312695,0.624352528070917,0.0253515802800145
25803,0.311303918052914,-0.0342390817524419,0.327635649349665,0.531205954208785
466,-0.0992111418656068,0.40385101453948,-0.11272837613605,-0.00822571256769079
6009,-0.016355063542337,-0.350058751860613,-0.103151705420976,0.6732392403823722
3480,0.25577547409358903,0.0335157456555435,0.0682926702076194,-0.0836862019049121
2309,0.155950565461596,-0.11900633199106,0.209946422421893,0.0465761032326075
2946,0.559283931188313,0.0897638309558915,0.412445718589198,0.543795298436867
387,0.299922089140204,-0.10520664565841198,0.375350709712432,0.051585455979485
3553,-0.160606896003819,-0.288789336885123,0.0935382838441336,0.432817137614886
427,-0.468122943037985,-0.273382750681722,0.0272692067515033,-0.0460785323156092
5898,-0.408416355328516,-0.0827242716288967,0.0558629285226496,-0.0971261686614957
23365,-0.0336949259519837,0.0948429276768499,-0.358996093351945,-0.580882258716632
6657,-0.0711286258293783,0.0893942648638487,-0.0551433864311919,0.13975321755165698
5054,-0.232685760377393,-0.281834156463345,-0.18576461185891,-0.32131016942866897
3108,-0.132467045343492,-0.26958657441659,-0.062058150793762,0.186677662851634
1950,-0.15986635223006398,-0.0135508227130766,-0.0477270251879478,0.219833428038848
9517,0.245072430379538,-0.8326718369440509,0.0424619175669927,-0.0271844009002437
351,-0.215619207914779,0.149100285584566,-0.24725729829475496,0.24307829094346106
25987,-0.4448268725676071,0.264469936724759,0.0817745548484619,0.0180352806149714
23670,-0.262350289735524,0.000833964465566025,0.0499460806634359,0.16167608996374302
4846,0.198991357748335,0.40598336706829496,-0.0622105301908341,-0.423628769651618
1452,-0.325544374462849,-0.15617377591735598,-0.34009443653331706,-0.14428153780795902
4776,0.16605040792036602,-0.172699118247663,-0.0863841203480963,-0.275897520587405
6908,0.16725566997575594,-0.406135586504303,-0.696481731681125,-0.244557845491858
11182,-0.404929532473341,0.15408714240484198,-0.126995628663582,-0.780602452924327
2146,-0.38910779724018,-0.922479136535007,-0.160030734685665,-0.106944389758872
3385,-0.705406655246074,-0.13030465158177498,0.0678366475088441,0.458660385041676
672,-0.3884005782571149,-0.21035892185786,-0.0278311497252344,0.28935632701450104
5710,-0.0247045246524429,-0.260108341785413,-0.340228093072034,-0.0293638802606411
5261,-0.321697991635202,-0.11183638205881098,0.0419472175472426,-0.18551668459704496
2115,0.00392856303734868,-0.248159187559015,-0.4270693822374129,-0.150313046214025
10765,0.14670546149385005,-0.0324635887057455,-0.691251806138418,0.0320428547626267
25839,0.0812216542999114,-0.3240422889712849,0.564713657887353,0.751303204130109
4172,0.0530053227384932,-0.489259667668722,-0.20048357629357505,-0.506484597275733
7015,-0.14523551562689,0.0126725797978536,-0.0564042726153014,-0.109345305749075
23161,-0.138129546010419,-0.221765545346406,-0.221021725113632,-0.434212406596977
10298,-0.06408559781583201,-0.0566858202917855,-0.0466586972218041,-0.918810087750028
1802,-0.23043669618111606,0.0476616441757314,-0.7608216808150842,0.25765438129603097
58533,-0.0306519851758265,-0.213772395290232,-0.328344646475939,-0.20571065938184
8726,-0.0570606312688681,-0.225074980193571,-0.220006114540054,-0.4351809722557821
147179,-0.325064834901282,0.0264127773090845,-0.15386221606589098,-0.229707574015784
29937,-0.145296722414413,0.34940601405934496,0.378349965374148,0.670544118513561
6184,-0.0068065735440752785,-0.0260068458298902,-0.154199473445151,0.028376609495396
9854,-0.692063883276234,-0.0510739282583253,0.0101866829512832,0.325867272401555
2553,-0.0484798272135062,-0.0395592048894102,0.0850959096339821,-0.49951325153118
5440,-0.56847799959292,-0.23578208828586705,0.6194767886290999,0.497067105721115
2185,-0.0240018459149054,-0.0709714678243201,-0.24535473025523,-0.132055542406361
54623,0.0112277508403915,0.48311324132298,0.226885969927162,0.7686697302360059
9533,0.0550497783196844,0.170930070629808,-0.4070086060478689,-0.294627552884049
8607,0.008763427885808691,-0.498048920909774,-0.507534094454258,-0.22520807245895105
207,-0.21839686446233,-0.348478085219438,-0.224175868203906,0.7083169889362
26054,-0.5758992986138299,0.5030794079248461,-0.515559653267366,0.0293900781658567
3315,-0.31518850341520305,-0.147325664600709,-0.4157293006586111,-0.234404140789934
10682,-0.182295782924217,0.479391869302966,0.0322928169054374,0.15645406291549302
8573,0.100668246807373,0.7304159672652759,0.34047950170851904,-0.4638652067655201
23378,-0.100853219321084,-0.5941946010153231,-0.3082091764637669,0.3563006849870349
5289,-0.148197204826808,-0.8799739533600519,-0.7936191296125451,-0.9411740067832428
8553,-0.067602506827395,0.132857751461535,-0.0273149857328586,-0.8550803125738979
622,-0.38927616081361693,0.364756175918947,-0.0243900979396546,0.3602357056898621
9467,-0.174307978944494,-0.563109146096218,-0.0221326406916739,0.827654691655914
5525,-0.0832530401674302,-0.061859931446671,-0.107750987121107,0.313982224268242
256364,-0.519773525757062,-0.622392794117684,-0.245373446898814,-0.511551454164842
