x,11977753,208908,5394,36462,3062316,9826528,24856436,24964624,4091,5311,387447,5743,11960529
5720,0.14714127779007,0.5011138170957571,-0.274057002105541,0.903909057378769,-1.04909533262253,-0.11689583922661,-0.241919860243797,-0.0508609563112259,0.0739603191614151,-0.199602548505632,-3.13199770450592,-0.0826719450736987,-0.7348518073558811
55847,-0.711643666028976,-0.0340323327109218,-0.4432074752346071,-0.324994295835495,-0.815923094749451,-0.11874956672422,-0.38597226142883295,-0.138205230236053,-0.301282212138176,0.5139200800074439,-0.344692513346672,-0.0218726323768526,-0.0823349691927433
25803,2.27682340145111,0.816100895404816,0.0355028852196399,-1.7714635133743302,-0.20075650513172105,0.287806258457291,0.208606455475092,0.7899444550275799,-0.29049280285835305,-7.845655131822599,-6.23582911491394,2.10377173894299,-0.895952016115189
466,-0.35152153670787795,0.30542705208063103,0.0248600623770115,-0.610280841588974,-1.65352559089661,-0.484302922598017,-0.810612749308348,-0.166922615841031,-0.7771652191877371,-4.07621520354623,-1.69399279356003,0.329875165753464,-0.54021518304944
6009,0.0249793529510498,-0.0688336193561554,0.8867146459435992,-0.12162983417511,0.498215943574905,-0.6721075332956371,-0.8737254515290259,-0.786649852991104,-0.243297316133976,-1.2913191328006102,2.16371095180511,-0.201820763775347,-0.443189293146133
3480,0.70798434317112,0.0476349294185638,0.150698098488189,-2.23176050186157,-1.21179312467575,0.123537434378571,0.3330216854810711,-0.109340772032738,-0.764999270439148,-2.8500694416878503,-1.91453188657761,1.11777784457371,-0.431815519928932
2309,1.53227186203003,-0.115832731127739,-0.199799854419517,-0.22101380676031104,0.28710238635540003,-0.302798351223454,-0.37722671404480895,0.9405659586191178,0.357086062431335,2.7291463759545698,-1.14364164695144,1.94997830261225,-0.12599363178014802
2946,0.865876868367195,-0.0243136584758759,0.00196216963287357,0.301972270011902,-0.406850084662437,0.012229077984607,0.325818926095963,0.0897563099861145,-0.28598240762948995,0.335743573831054,-0.000368118286132812,-0.036580383294466,1.18233865499496
387,0.0536864176392555,0.343182105571032,1.5034631227871105,-1.29944843053818,0.9966721534729,-0.537980585489912,-0.25946861505508395,-0.666717305779457,-0.6743877232074741,-0.0467696041076489,0.501107960939407,0.290085265400419,-0.824667900800705
3553,-0.22483527660369895,-0.43246240168809896,-0.37450125268370704,0.44921401143074,0.0677086561918259,0.4730411693493711,0.29890714585781103,0.7747310698032379,0.5967683494091031,0.770412413502992,-0.350882552564144,0.24671069345171304,-0.35974970459938
427,1.57001668214798,0.204968944191933,-0.167668862588424,0.108450219035149,-0.610051654279232,-0.0564062542947664,-0.0220201909542084,0.452347993850708,-0.5979110151529311,-0.31690488395186106,-0.9626114964485172,0.5230630441193329,0.88018711283803
