x,216326,4211,3690,5426,2662,71384,5453,11977753,9703,46926350,11683,208908,2478,3385,57469,2708,6450551,5394,36462,3062316,9826528,2187,24748204,25126798,24856436,60699,42611257,4114,123631,2123,24964624,176871,444795,444795.1,11525740,11626560,4091,5311,644241,2094,387447,3902,5743,11960529,3363,354624,60198
5720,0.856383757836865,0.4079175293445589,1.9275662563591296,0.125083462968963,0.311007245018575,0.6620473265647889,0.6576421037316321,2.50812810691507,-0.20959426462650305,2.70538824361889,-0.131778041505338,-0.42516278320999,-0.5185699612121459,0.31717447214269,-0.174394515060925,-0.313017436298102,0.0830465480685234,0.0396981333006928,-0.6730822324752811,0.6843979503358809,2.57324809041391,-0.20237548312669695,-0.220179325841707,-0.162200348767792,-0.3920118922325511,1.40813314914703,0.905737086258519,0.007942796702398421,-0.187211191415935,-0.0556014824955008,1.2879493119381002,-0.21364557797181505,0.8195407390594479,0.15067759156227098,0.277454813347984,0.4338648918161371,1.18362499796231,0.419374141989114,0.0399677272582535,0.5550396889535251,1.05484021461373,0.156831569898008,-0.122673645615578,0.122594931192982,-0.7050788998603821,0.0731861889362335,0.483167469501495
55847,0.058266050789621,-0.563526324927807,-0.0280690743383146,-0.173229320267315,-0.35612043648729297,-0.711891412734985,-0.490561977028847,0.271964929531363,0.2851006984710689,0.26045278562564,-0.0891468775254879,-0.162912249396754,-0.505125384304386,-0.686047301125592,-0.351265857911977,0.0889152201195919,0.269775778055191,0.0329369994800607,-1.20339107513428,0.6035678332153879,1.21322037170884,-0.419150729686876,-0.27483020376384104,-0.320692946384356,-0.222020565497553,0.233125418424606,1.16464184623436,0.370794370525242,-0.11790286435586,-0.0216345993821762,0.0578802404888433,0.0661032932510572,0.318349719047546,-0.241586253046989,-0.0254134600418904,-0.961890984073432,0.29767755901872306,0.458951568178915,0.10927338294425698,0.0707484581715554,0.230160627076044,-0.232463666719057,-0.20899572968483,0.289978704361613,0.751917123794556,0.493673324584961,-1.3574024438858
25803,0.0845477952850147,-0.913389295339584,0.241589654701167,-0.139258114201495,-0.126486491602614,-0.559246897697449,-0.113170742988586,0.12682188827679405,-0.137435540556908,1.64903122881618,-0.505782117372241,-0.22116410392159694,0.16851297813749205,-0.00275634123274353,-0.494810958827549,0.451398808743102,-0.347099125385284,-0.442830073582974,-0.0588227435946465,-0.211762868015666,-0.183370595458907,-0.172268664404087,0.00284083899971481,0.644046348285559,-0.0656015211601231,-0.203927636146545,0.197882789772564,0.314859549184094,-0.18834325551355105,0.0354157358437395,-0.127323757553824,-0.0351172834957522,-1.36300837993622,-0.752478659152985,0.290679082981852,0.0585797831428447,0.4277469935932,-2.4499660132392203,-0.110661170956499,-0.0587686431019925,1.6283776297178998,-0.240980139561307,0.391973067075014,-0.558260752207713,1.02091503143311,1.27040708065033,-0.765000462532043
466,0.0352759847606112,0.633444055914879,1.0056033047584498,-0.131908157515605,-0.0488188441331721,0.7412201762199399,0.181901648640633,1.54923990709302,0.136766269803047,1.22827617305588,0.000568754670955088,-0.0973447877680212,0.7007946860413989,-0.296487519920351,0.0450725367080732,-0.100644971190164,0.479063510894775,-0.197720694698839,0.269974499940872,1.13824271223676,3.3621844662237,-0.0753412048996825,-0.30780680522791304,-0.0312672831526785,-0.251130136246215,-2.55171513557434,1.65490048517941,-0.12797028964826,-0.304209430283274,0.4077480637153499,0.53305954834303,-0.270808558845971,-0.537838518619537,-1.21657478809357,-0.14867360638295,0.311871931053118,0.15878024050308098,-3.05981498140338,0.12483749732048402,-0.15022953498025798,0.940446382310563,-0.2409581252323061,-0.5870594680309301,0.4528234513444501,0.155085906386375,0.991347253322601,0.613006055355072
6009,-0.257178128069769,-0.387113392353058,-0.466949307574161,0.43077436662843693,0.0923395446119904,-0.068666510283947,0.111193003132939,0.419807632901362,0.047518402338028,1.50975794635469,-1.2166004314366,-0.233387494982764,0.495785648086047,-0.42256844973912,-0.240059217471654,0.17395605445159398,0.0656471699476242,-0.0820998294954053,-1.46845936775208,0.13051014539219902,0.389312120762406,0.0961451929681919,-0.457506850589542,-0.0115264272691672,-0.54359854099593,-2.00536131858826,0.668420019636092,0.11567269426783,0.105021634539019,-0.40031713875328495,-0.117998814400316,0.136708995415109,-0.200146108865738,0.881382942199707,0.7040176474353079,0.26180534509307,0.23020320087717205,-0.69817686363784,-0.0311341131031391,-0.23843787050861806,0.982823443921076,-0.18908506003087,-0.38640222698450105,-0.6667086771644101,-0.47002187371254,0.31249305605888394,0.79217541217804
3480,-0.0669058591849601,0.951812565326691,-0.48904182163794,0.221954833566212,0.5299951932126621,0.155532717704773,-0.466970324516296,-0.498082776055511,-0.0737545192241669,0.537348408092315,0.38844767536563,-0.0446945655018847,0.25942860010868,0.19774862953147893,0.354851614242029,-0.114097755607142,0.9775153398513792,-0.142176885633889,1.61040782928467,-0.366700612008231,-0.7384019806451109,-0.210598106321413,0.0858304518109328,0.0251939416615156,-0.28416195020370005,-0.874011754989624,-0.83316351578633,-0.515077179225306,0.184668885162964,0.0760301714360669,0.361416970449339,-0.282870127259716,-0.8876324892044071,-0.78503406047821,0.3721190170002411,0.8689810558730691,-0.25423462389204504,0.13625310720113198,-0.351732367176126,0.00263148557570905,1.7726183861260605,-0.133627897836446,-0.0659750029444695,-0.0535744416958424,0.357096493244171,0.5926656126976011,0.18793129920959495
2309,-0.39230908243706303,1.07200972735882,0.326277203885292,0.259116313545133,0.604964318871739,-0.460853099822998,0.8572134524583821,0.869166238427576,-0.302367031574249,-1.4435095955129298,-0.033787859178486,-0.165658527363358,0.271410746052634,-0.455143037471173,-0.185958518127557,-0.32037891998488205,0.8008587956428531,-0.17254037401989594,0.697946965694427,0.250503005026672,-0.0174707589357813,0.301225197949709,0.156486495702672,-0.22042938044478,-0.726014708540653,-3.8480243682861297,0.991816931144102,0.0274672779998812,0.0875913731012123,0.13657202841139,0.556195785889264,-0.0354890816771135,-1.00086545944214,-0.194223493337631,0.0607593981579296,0.204221573033156,0.302882141317146,1.55267615815247,-0.217966590762856,-0.009841840597379121,-0.7833959080269202,-0.174629088700178,0.261115334928036,0.0385230439768637,0.118545971810818,0.7348110675811771,-0.36172416806221
2946,0.541907399444475,-0.310881376266479,-0.43051910492521,-0.786503591426729,0.504775709216715,-1.05232298374176,0.0179076790809631,-0.533757870403346,-0.0246494114398956,-2.76870052594808,0.35507635316603603,-0.606154068910255,0.4279376261521951,-1.1923892121002,0.385070932575396,-0.0862413199158403,-0.243987694382668,0.25678875430818104,0.481536984443665,-0.111561954982387,-0.288224595478295,0.281853326015636,0.17587422216074405,-2.62198603945464,-2.29666091069278,0.8754348754882809,-0.612749330134564,0.509169153454546,-0.346481566637443,-0.660536003974922,0.101233145435536,-1.47636387146478,0.380609095096588,-2.81939482688904,-1.26556907895945,-0.829588540958047,-1.50532128551776,0.668838351025888,-0.967077900804054,-0.3999037292096239,5.9622946577924205,0.207726338810996,-0.276379942893982,0.4842334485322671,0.568830132484436,1.2113152742385902,-0.6339016556739809
387,0.221593780455984,0.18079437315464,0.35686325174575,0.254733453320075,-0.0989823428716054,-0.0863347351551056,0.176817983388901,0.697155108812384,-0.472026035189629,-2.1914717218856103,-0.0134984382405813,0.0085272957595356,-0.160241037018475,-0.114544655772194,0.267995590438773,0.0509995269016459,0.243000462651253,0.3896469619862361,0.114815101027489,0.3954358242013961,-0.34468265990038394,0.3788853321371901,0.28944702642248304,0.23572535882294696,0.925242886876186,0.9231454730033872,0.612679005829396,-0.160075469640993,-0.0213315588563004,0.471371430765093,-0.19198731332874894,-0.133414441528642,-0.685455679893494,0.6248511075973511,-0.0933625206379108,-0.29969616901255103,0.547962749968231,-0.462344413384313,-0.317616779843447,-0.163652968854525,-1.9029635209344096,0.180869025300945,0.192672044038773,0.37781975557694897,-0.985396683216095,1.19232571125031,0.8010151386260991
