x,208908,3062316,25126798,42611257,123631,176871,11525740,11626560,644241
5720,-0.421254736623439,0.655051682276072,0.185074659611933,-0.29461000708171303,-0.540200960716249,0.0186289794921225,0.973752564789297,0.13478678548867498,-0.6137940452837509
55847,-0.2937950652609461,0.8494691454451959,0.0689726622257999,-0.22786259706876005,0.0782927244638597,-0.0380052330261694,-0.435758885044121,-0.133700397882845,0.0815449743981331
25803,0.0115430382316909,0.5405846688132271,-0.158169481774294,0.20938413148584895,0.16977230661728798,0.1094285773724,-0.94620518196182,-0.367298716955398,-0.220422302395442
466,-0.143152177324775,0.668487200531404,0.0012066673880589,-0.214203678237395,-0.0738530685689229,0.0348193332499156,0.526943144504883,0.8986310501907231,-0.0832331328160347
6009,-0.315493442523777,0.254396578260782,-0.0911469031763159,-0.10556111191529803,-0.36845189928549,0.34070026802258496,0.710858272402357,-0.22178119221042306,-0.204478444582578
3480,0.0133507702221412,-0.374695491536951,0.304009231704462,-0.250402315789436,0.10736714641059,-0.351232293197027,1.26294690157529,-0.5238312018902891,0.107651698454121
2309,-0.212209421467842,0.4800218494670829,-0.114714114452533,-0.0968153367764575,-0.253387877589458,-0.3550189921732221,-0.0353977251631416,-0.114095042156789,-0.425634164282645
2946,-0.5733496826146041,-0.36631507833559707,-0.187500966186401,-0.19727082159092,-0.22154385004780705,0.0421739651296752,-0.143728643964965,0.100204219529048,-0.319922104257413
387,-0.12475615332409,0.28098294822949105,-0.39524164535268297,-0.103072399999837,-0.353109609229884,-0.224835912216425,0.6773091506145898,-0.303028074596755,-0.0968527214357258
3553,-0.217568769058047,0.39135517692789706,-0.275846574736838,-0.22584831385786,-0.0970163580415824,0.0443467850658192,-0.552205699981511,-0.612170234622371,-0.263013809735187
427,0.15757074924649406,-0.0379874332004126,0.3532594594587679,0.17470728077457506,0.0754857970685313,-0.117125521490362,0.0668693853293093,0.57175014577038,0.207145340797268
5898,-0.298602856485549,-0.5122598390375329,-0.0986864124282716,0.0480174724091159,-0.156120652604984,-0.07994169793028301,0.815607735640527,0.548321211686165,-0.214780538339034
23365,-0.156059229207084,-0.0637922005347275,0.108471845826527,0.26686860444833,0.0765913537651098,-0.0732162933272686,0.13756529350534302,-0.0627240860477055,-0.120676476790427
