x,216326,4211,3690,5426,2662,71384,5453,9703,11683,208908,2478,3385,57469,2708,6450551,5394,3062316,2187,25126798,60699,42611257,4114,123631,2123,176871,444795,444795.1,2141,11525740,11626560,5311,644241,2094,387447,3902,3363,354624,60198
5720,0.459210245555043,-0.085174424797011,1.65980455115787,0.0588087904174048,0.26954056876216004,0.17115250229835502,0.259085160535818,-0.5953432386886128,-0.33209905118577304,0.11423330838356698,-0.346388790409685,0.17375455884995494,0.517311279920519,0.111862803584318,0.422534860670567,-0.0367536010953064,1.3806906050915,0.5961132296770051,0.0192559576386429,-0.992442041943109,-0.0654575575258236,0.163094865673711,-0.165990213360716,0.8515861750720172,-0.325518953176777,0.024025812764876,0.647039389291089,-0.481848939447233,0.341541482039048,0.20113664335284095,1.0340516487190998,-0.291038595687338,0.118580064867805,-1.4152432245857,-0.381626274539649,0.240224950015545,1.25132163614035,0.5071250051259989
55847,0.0212829705119323,-0.39939612763556703,0.385689485971808,-0.3842788278412701,-0.122468925451102,-0.8282162398099899,-0.314569622024005,-0.641201621011965,0.3912190888846071,0.100308780126901,-0.0645933856122416,0.117752156913356,-0.0556513127830287,0.443370085372224,0.00107233598828316,0.32843746883155794,0.18402418514882896,-0.139440651128233,-0.205913189532893,0.9760428723937352,-0.19996607816945,0.303624973000235,0.20932035974579896,-0.0213267312884911,0.4046457419126901,0.166081424327781,0.510598834499899,-0.180817603597189,0.455229170657226,-0.19741641281669106,0.8368475913599591,-0.26545410371753,-0.968699364719372,-0.488867741805159,0.303857885501763,-0.136967547237873,-0.3920173794031141,-0.515525013208389
25803,0.837785588811761,0.248415195451281,0.613995209271619,0.326563838775476,0.189808657392762,0.393782556056976,-0.178417098230233,-0.368946304122651,-0.438825222328116,0.273248243639688,0.045567134704732,0.264175189350555,0.0952284385827923,-0.375320512469143,0.231500186026096,0.131727725893233,-0.005559007930988911,-0.0682858009094296,-0.14282964895952302,-6.1219956176244406,0.0376458577153335,0.22511402872130104,-0.25298403503359,0.15869592581964,0.0798283003532234,-1.40649652349923,-2.72170280667521,0.0720911519803961,0.176946464243441,0.149923384691573,-6.2982643998896695,-0.220772884114552,0.4856401396343739,-5.27781422587371,0.0576781073097266,-1.01037985831499,-2.69234192371368,-0.5300499796867371
466,2.12528617576367,-0.5599733840273101,0.413264880030783,-0.271758451050949,-0.81578399885051,0.437155917286873,0.0489720888649483,-0.3949400535789141,-0.11947921387228,0.5962158491179129,-0.0843451050435077,-0.17797989395392802,0.3938175343330521,-0.505102901262386,-0.0685730874538422,-0.181045187061689,-0.14569594346917,0.610379965498682,-0.0238978801331747,-3.17340394441091,-0.0394694161535659,0.0348241624705968,0.0782527295363851,0.44880675377583706,0.0816896329341211,0.195673910301149,-0.931000706592407,-0.189848040826542,0.132346076611851,-0.164226832819639,-2.18818781940989,-0.0210041578809764,0.0343164692768269,0.0485450962081386,0.281070074419521,-0.47796306759119,-1.88358181715012,0.5260500013828279
6009,0.295946236540807,0.916016368119708,0.400226955885851,-0.0571980610173977,-0.216857941577297,-0.32458263635635404,1.12845879338961,-0.989345996687333,0.168061197650131,0.454280458130626,-0.0103683026568202,0.105112861701646,-0.00802050938999263,-0.436917835189704,0.0301606357097626,-0.201514756946912,-0.273177781238633,0.00551948612378255,-0.273924117966355,-0.7434561307168609,-0.248986747420344,-0.442162921729303,-0.178494075088043,0.3215434414003869,-0.0759153605268968,-0.242062543010324,-0.222210763036056,-0.614510395521338,0.22590619529636305,-0.313479365931958,0.17887228403173602,-0.399711803295376,-0.211293916780672,1.51179731289688,-0.36641526676825503,-0.455243282020092,-2.1320033073425297,1.43204998970032
3480,-0.4306062290125071,-0.0743936238949282,-0.323837595861589,-0.0113336832378895,0.19025588576024105,0.50493223965168,-0.9901267185216692,-0.244027261411082,-0.64395140964559,-0.0325503930231311,-0.413848012827427,-0.443863920717104,0.052217361971693,-0.5621587127878579,-0.48818738758564,-0.7539996783422659,-0.354666526858279,-0.697303983193312,0.21588205113254896,-4.61795589244269,-0.0793093987592904,-0.15812139477713502,-0.157465978694449,-0.211577473559446,-0.0665209850924445,-0.314428039740041,-0.7536297878459629,-0.241181191366962,0.0161550171784463,0.33760615896094204,-2.9247718476198306,0.0820055130187203,0.0574315128535268,0.291026314972232,-0.0200155578731811,0.186288125813007,1.35575389862061,0.0809999853372574
2309,0.005374095857070879,0.236697920577115,1.21699043297521,-0.194307876396342,0.209411789077218,-0.473617549985647,-0.23834410155151006,-0.00924471289766623,-1.5481596770423,0.0697619018470301,0.0379523577381692,0.29050089116931,0.374254988980693,-0.435313066753178,0.0267175734043121,-0.466725592567066,0.256369939183731,-0.202241931714495,-0.009758419348011721,-3.27401313483509,0.22016179016598705,-0.0852347234467287,-0.349431868144991,0.35180133341967096,-0.522979618088944,1.18716450544997,1.25843211617357,0.0337469335086522,-0.3603951881307539,0.427654971710757,1.21624136287526,-0.5974769986826,0.7120283077898639,1.98805591954331,-0.258230032708664,0.4356474131345751,-0.24533458054065696,-0.28922501206398
2946,-1.03679652468681,-0.8563938596103922,-0.991604294992981,0.0087630450768871,0.800163018349081,-0.446127690374851,-0.453051991385694,-0.154860187975752,0.288805977849555,-0.14628012826640302,-0.329748614085752,-0.569506708373311,-0.23818428154338894,0.115297719053342,-0.108999587595463,0.0195051850550577,0.0313620875581394,-0.0269524580698272,-0.0989230064402133,0.6760964309379879,-0.0548165286903498,0.15877671707937802,0.044822610338765,-0.480542039017745,0.118605358850926,0.0844872453820935,-0.146574836112738,-0.151803345815673,-0.107915131142525,-0.138267075641338,0.289981421484447,0.390710061121432,0.475696626576299,1.97445400793655,0.143971994051319,0.324452936649323,0.479452520608902,-0.6383750140666961
387,0.453266276493356,0.270340780482151,0.310236084817414,0.152457513841586,0.271088428352432,-0.729318469762802,0.897770567624007,-0.34232468533116306,-0.20326982931091606,0.18683359912459105,0.18665336036154104,-0.185040480126845,0.30657567248170503,-0.120839345853896,-0.099061593413353,-0.169525321882741,0.0580213907459696,0.222256065359718,0.17348717581334802,0.8230447646758059,0.0413541882754817,0.191381945697985,-0.0957423433023394,0.0225830741809027,-0.121551818643937,0.0452021564213114,-0.5591015089886889,-0.013312251782805,-0.222997813145418,0.0696668694897206,0.48830733412106,0.0291183642885216,-0.676524930662525,-0.40475703599657104,-0.16193379237286598,-0.7314162403345109,-0.205371886491776,0.120100006461143
