x,216326,5426,11977753,57469,5394,24856436,42611257,24964624,5311,387447,11960529
5720,-1.5465161800384502,0.65542858839035,-2.22308206558228,-0.516529977321625,0.6878601312637329,-0.0758802890777588,-0.686359882354736,0.824001133441925,1.0439584851265,-0.238222539424896,0.321203947067261
55847,1.5758050680160502,0.29513469338417103,0.149816259741783,0.0290738642215729,0.665060043334961,0.8447805047035221,0.213281601667404,0.0470685660839081,0.468954205513,-0.512784719467163,-0.811857640743256
25803,2.25600385665894,-0.00132041797041893,1.8828618526458705,-0.268259346485138,-0.262387663125992,-0.531260967254639,0.8011188507080079,-0.775230586528778,-0.108546532690525,-0.067863754928112,-0.142495468258858
466,0.0836707800626755,-0.621317386627197,0.12729799747467,0.281312346458435,-1.86310541629791,0.544016003608704,0.5753875970840451,-0.889403343200684,-2.6857266426086404,0.687857091426849,-1.2553819417953502
6009,-1.08825051784515,-0.272064208984375,-0.528109788894653,-0.166262537240982,0.5976642370224,-0.226195231080055,-0.6490830183029169,0.307144105434418,-1.98347592353821,1.7607684135437,0.823558688163757
3480,-1.01938247680664,-0.356141000986099,1.48046469688416,0.30939462780952504,-0.14926637709140805,-0.688656091690063,1.95246517658234,0.732735633850098,-0.91472265124321,-0.658682584762573,-0.137366056442261
2309,-2.6680514812469505,0.4358290731906889,0.5833306312561041,-0.583495497703552,-0.0870840549468994,-1.1737601757049598,0.102124109864235,-0.64848530292511,0.534503608942032,-1.26350331306458,-0.726024329662323
2946,1.60861229896545,-0.272209376096725,0.609296381473541,-0.187092632055283,-0.386007606983185,-0.5747330784797671,0.268953621387482,-0.209256887435913,0.212825063616037,0.751148343086243,-0.0675723776221275
387,-0.445222437381744,-0.153126314282417,-1.24785935878754,-0.304377555847168,0.8496863842010501,-0.61595356464386,-0.735717236995697,0.738913595676422,0.7023275271058079,-0.133432000875473,0.160797297954559
3553,2.71604228019714,-0.460675716400146,1.74187779426575,-0.444753408432007,0.15968708693981198,-0.27532127499580394,0.605316400527954,-0.005064075812697411,-0.0823349207639694,0.0459569618105888,0.0472329780459404
427,-0.243793815374374,-0.205452919006348,0.0105129331350327,0.18241474032402,-0.8375746011734009,0.522954881191254,0.2648909389972689,-0.420111626386642,0.143309250473976,1.55678057670593,-0.7254330515861508
5898,0.362348079681396,-0.425253450870514,-0.649096131324768,0.386787056922913,-1.37838125228882,-1.19750547409058,-0.30107733607292203,-0.252426624298096,0.373557986691594,1.03464603424072,-0.746950387954712
23365,-0.325040996074677,-0.5498718023300171,0.420478463172913,-0.8595004677772521,0.6158454418182371,0.580585241317749,0.0798173621296883,0.5777347683906561,0.448558360338211,0.8785553574562069,-0.706842303276062
6657,3.45222759246826,0.295929729938507,-0.0163207650184631,0.34666597843170194,-0.310874849557877,-0.63745778799057,-0.8735778927803041,0.32492363452911405,-0.935255765914917,-2.97953963279724,-0.130919128656387
5054,-0.383719116449356,-0.291797548532486,1.3548429012298602,-0.5541603565216059,-0.6538330316543579,-0.14751152694225306,1.8921012878418,-0.227565243840218,0.13418871164321902,0.171404212713242,0.121329978108406
3108,0.5195903778076171,-0.476458162069321,-1.03138971328735,0.838068842887878,-0.15560227632522594,0.675889074802399,-0.299082458019257,0.947528302669525,0.4241368025541311,-0.199511989951134,0.301432073116302
